STOP_FRISK_DATE_DAYNO,STOP_FRISK_TIME_DAYMIN,OBSERVED_DURATION_MINUTES,OBSERVED_DURATION_MINUTES_EDITED,STOP_DURATION_MINUTES,STOP_DURATION_MINUTES_EDITED,SUSPECT_REPORTED_AGE,SUSPECT_HEIGHT,SUSPECT_HEIGHT_EDITED,SUSPECT_WEIGHT
302,1214,0,0,10,10,20,5.7,167.5,150
288,1430,2,2,1,1,23,5.11,177.5,180
288,375,60,11,20,20,44,5.3,157.5,200
274,80,1,1,13,13,21,5.11,177.5,200
274,75,0,0,8,8,15,5.6,165,110
281,1170,0,0,15,15,18,5.8,170,160
274,970,1,1,6,6,26,6,180,260
281,1135,0,0,10,10,15,5.11,177.5,160
295,22,0,0,10,10,40,5.7,167.5,130
302,1416,2,2,5,5,27,5.8,170,170
274,1072,1,1,1,1,16,5.8,170,130
288,745,3,3,5,5,33,6.1,182.5,160
288,745,3,3,5,5,27,5.1,152.5,130
288,745,3,3,5,5,26,5.5,162.5,120
281,772,1,1,12,12,60,6.3,187.5,230
302,1377,1,1,32,32,32,5.3,157.5,130
274,1378,1,1,6,6,21,5.5,162.5,150
288,1138,1,1,2,2,22,6.1,182.5,180
295,90,1,1,6,6,25,5.7,167.5,165
274,1125,1,1,8,8,20,6,180,150
281,1338,2,2,10,10,15,5.7,167.5,125
281,1338,2,2,10,10,17,5.7,167.5,120
281,1338,2,2,10,10,13,5.3,157.5,110
281,1338,2,2,10,10,14,5.6,165,105
281,1361,1,1,3,3,20,6,180,180
288,20,1,1,2,2,21,5.6,165,140
302,1224,1,1,5,5,18,6.1,182.5,170
302,1224,1,1,5,5,19,5.8,170,160
281,1360,1,1,5,5,36,5.1,152.5,140
281,1425,1,1,2,2,18,5.5,162.5,120
288,1165,0,0,10,10,20,5.7,167.5,135
288,1165,0,0,10,10,19,6,180,160
302,1125,0,0,1,1,53,5.9,172.5,165
302,1228,10,10,10,10,24,6.1,182.5,180
302,1228,5,5,10,10,53,5.11,177.5,190
274,1425,1,1,10,10,40,6.2,185,160
302,721,0,0,25,25,52,6.2,185,190
295,892,2,2,3,3,32,5.9,172.5,160
302,1015,1,1,10,10,15,5.5,162.5,120
274,990,1,1,2,2,25,5.9,172.5,180
281,874,0,0,1,1,37,5.1,152.5,170
274,1425,2,2,27,27,27,5.7,167.5,160
288,962,5,5,5,5,19,5.11,177.5,170
302,891,1,1,8,8,37,5.8,170,150
295,1364,1,1,10,10,38,5.11,177.5,180
302,735,0,0,10,10,44,5.9,172.5,180
282,1024,1,1,9,9,40,6.1,182.5,190
303,1210,1,1,13,13,24,5.9,172.5,180
289,1409,1,1,23,23,34,6.2,185,170
296,986,2,2,2,2,22,5.1,152.5,170
282,1097,0,0,33,33,41,5.6,165,200
303,1161,1,1,12,12,46,5.6,165,160
289,578,1,1,6,6,25,6,180,180
296,1040,5,5,10,10,15,5.5,162.5,100
296,1090,1,1,2,2,37,5.9,172.5,145
289,830,1,1,6,6,29,5.4,160,120
275,1013,1,1,5,5,29,5.8,170,170
296,1154,1,1,5,5,51,5.6,165,195
303,1128,1,1,2,2,25,5.9,172.5,185
275,971,20,11,3,3,27,6,180,140
289,1422,5,5,7,7,27,5.7,167.5,210
289,1422,5,5,7,7,28,5.1,152.5,175
282,1125,1,1,1,1,22,5.9,172.5,150
296,1232,1,1,1,1,21,5.8,170,150
303,820,1,1,20,20,17,6,180,165
282,1002,0,0,30,30,19,5.8,170,160
282,1002,0,0,30,30,18,5.8,170,140
296,190,1,1,10,10,45,6,180,280
282,967,1,1,10,10,19,5.6,165,150
275,875,1,1,40,50,47,5.7,167.5,170
275,875,1,1,40,50,33,5.7,167.5,160
275,1280,1,1,19,19,47,5.7,167.5,150
275,1280,1,1,19,19,45,5.7,167.5,140
275,935,0,0,10,10,62,5.1,152.5,240
282,860,1,1,5,5,50,5.1,152.5,165
296,1403,1,1,2,2,29,5.1,152.5,160
275,520,0,0,15,15,30,5.1,152.5,250
289,1045,30,11,5,5,25,5.1,152.5,175
296,899,1,1,20,20,36,5.9,172.5,150
296,898,1,1,3,3,48,5.7,167.5,145
275,1187,1,1,5,5,34,6,180,200
303,1050,60,11,10,10,35,5.1,152.5,180
282,832,1,1,5,5,29,5.7,167.5,165
303,1255,1,1,10,10,19,5.11,177.5,190
303,1255,1,1,10,10,16,5.7,167.5,190
303,1255,1,1,10,10,16,6.2,185,180
303,1255,1,1,10,10,18,5.5,162.5,200
275,699,0,0,10,10,40,6.3,187.5,190
275,1425,1,1,2,2,63,5.1,152.5,190
282,1000,1,1,6,6,20,5.6,165,165
282,995,1,1,6,6,20,5.11,177.5,175
282,995,1,1,6,6,21,5.11,177.5,170
282,1035,1,1,40,50,23,6,180,215
303,267,1,1,4,4,23,6,180,150
282,507,2,2,10,10,26,5.3,157.5,150
303,300,1,1,2,2,30,5.7,167.5,200
303,168,3,3,5,5,15,5.1,152.5,150
275,871,1,1,13,13,21,5.6,165,170
275,871,1,1,13,13,27,6.3,187.5,230
275,51,1,1,9,9,36,5.1,152.5,175
289,944,0,0,10,10,48,5.7,167.5,240
276,43,1,1,2,2,28,6.1,182.5,180
290,580,0,0,10,10,59,5.7,167.5,150
297,255,1,1,20,20,22,6.1,182.5,150
290,310,5,5,5,5,22,6,180,180
304,1250,2,2,12,12,15,5.8,170,135
304,1250,2,2,12,12,17,5.8,170,170
304,77,1,1,2,2,30,5.1,152.5,245
290,759,1,1,5,5,32,5.1,152.5,180
290,1279,5,5,4,4,16,6.6,195,140
290,1279,5,5,4,4,17,5.11,177.5,145
297,816,10,10,1,1,30,6,180,185
297,815,1,1,1,1,30,6,180,190
304,938,1,1,5,5,21,6,180,175
290,1153,1,1,7,7,25,6,180,200
297,0,1,1,4,4,21,5.9,172.5,150
297,1050,1,1,7,7,19,5.7,167.5,180
304,1165,1,1,23,23,20,5.6,165,160
276,861,1,1,1,1,20,5.5,162.5,155
297,679,5,5,10,10,22,5.7,167.5,170
283,73,1,1,2,2,35,6,180,200
297,1203,1,1,6,6,27,5.6,165,160
297,1203,1,1,6,6,25,5.6,165,160
304,1205,2,2,3,3,19,5.9,172.5,150
304,953,1,1,15,15,35,5.8,170,170
304,1106,1,1,30,30,17,6,180,150
304,1180,1,1,5,5,16,5.9,172.5,150
304,1180,1,1,5,5,19,5.7,167.5,150
304,930,1,1,15,15,19,5.11,177.5,180
304,930,1,1,15,15,19,6,180,280
276,1061,1,1,5,5,24,5.9,172.5,150
304,577,1,1,40,50,28,6.1,182.5,150
304,1152,1,1,3,3,25,5.8,170,160
283,1250,1,1,18,18,37,5.11,177.5,195
290,1195,15,11,10,10,27,5.6,165,195
283,261,45,11,5,5,20,6,180,170
290,930,1,1,50,50,21,5.1,152.5,160
290,930,1,1,50,50,18,6,180,130
290,930,1,1,50,50,22,5.8,170,150
290,930,1,1,50,50,19,5.1,152.5,180
290,930,1,1,50,50,24,5.4,160,140
290,920,0,0,20,20,18,6,180,160
290,930,1,1,50,50,19,5.8,170,140
290,920,0,0,20,20,19,6,180,200
304,1210,1,1,15,15,28,6,180,175
304,0,20,11,4,4,15,5.5,162.5,160
297,571,1,1,5,5,28,5.8,170,210
297,30,1,1,5,5,20,5.1,152.5,180
283,918,1,1,10,10,27,5.9,172.5,170
290,99,1,1,10,10,18,5.9,172.5,160
304,184,1,1,30,30,26,6.3,187.5,200
304,1166,1,1,22,22,20,5.1,152.5,180
304,1227,1,1,18,18,12,5.7,167.5,150
304,1227,1,1,18,18,14,5.6,165,175
304,1227,1,1,18,18,14,5.7,167.5,150
304,1227,1,1,18,18,15,5.7,167.5,150
304,1227,1,1,18,18,15,5.9,172.5,170
276,0,0,0,2,2,48,6,180,150
283,1400,5,5,5,5,31,5.1,152.5,200
304,937,12,11,9,9,18,5.7,167.5,160
304,1130,0,0,6,6,14,5.7,167.5,130
304,1062,0,0,10,10,18,5.7,167.5,140
276,1031,1,1,7,7,25,5.7,167.5,130
276,1304,0,0,34,34,35,5.9,172.5,150
290,1138,1,1,7,7,29,6.6,195,235
283,1044,0,0,20,20,21,5.8,170,160
276,860,1,1,5,5,16,5.8,170,150
283,964,1,1,3,3,14,5.6,165,135
297,1248,1,1,10,10,17,5.8,170,150
297,1248,1,1,10,10,15,5,150,120
297,1245,1,1,10,10,17,5.8,170,150
304,1167,1,1,10,10,48,6.2,185,245
304,1402,1,1,30,30,17,5.9,172.5,150
304,1402,0,0,20,20,18,5.11,177.5,160
276,685,1,1,15,15,35,5.7,167.5,160
276,695,1,1,4,4,30,6,180,150
283,1073,1,1,15,15,21,5.1,152.5,195
276,1090,1,1,5,5,20,5.9,172.5,180
276,1227,0,0,3,3,27,6.2,185,180
276,1229,1,1,4,4,18,5.8,170,147
276,1408,5,5,15,15,16,5.9,172.5,180
276,1408,5,5,15,15,16,5.7,167.5,120
276,1408,5,5,15,15,16,5.8,170,125
291,346,1,1,5,5,32,5.7,167.5,160
284,1005,1,1,3,3,35,5.6,165,165
298,965,1,1,12,12,16,5.8,170,150
277,1160,3,3,8,8,30,5.9,172.5,160
291,1293,1,1,5,5,17,5.8,170,155
298,1286,2,2,5,5,35,5.9,172.5,150
291,157,2,2,5,5,20,5.8,170,190
291,1370,10,10,3,3,30,5.9,172.5,185
298,1134,1,1,15,15,18,5.8,170,175
277,1422,0,0,13,13,30,5.1,152.5,230
284,1170,1,1,5,5,18,5.11,177.5,160
284,1170,1,1,5,5,22,5.11,177.5,170
284,1170,1,1,5,5,19,5.1,152.5,140
277,1305,1,1,8,8,62,5.1,152.5,160
284,46,1,1,11,11,57,5.4,160,195
284,1196,5,5,1,1,39,6.2,185,240
291,224,1,1,5,5,29,5.4,160,160
291,224,1,1,5,5,32,5.1,152.5,180
284,821,1,1,6,6,24,5.11,177.5,180
284,1433,1,1,3,3,59,5.9,172.5,155
291,1201,1,1,3,3,29,5.7,167.5,180
298,50,1,1,1,1,18,5.1,152.5,180
298,490,1,1,3,3,36,5.11,177.5,165
284,1075,3,3,10,10,28,5.9,172.5,200
277,1415,1,1,40,50,17,5.7,167.5,150
277,985,1,1,45,50,16,5.8,170,130
298,33,1,1,4,4,18,5.6,165,120
291,1306,0,0,5,5,20,5.7,167.5,125
284,970,1,1,10,10,42,5.8,170,180
298,105,2,2,6,6,45,5.6,165,150
284,1296,0,0,25,25,15,5.11,177.5,160
298,1025,1,1,5,5,21,5.8,170,190
277,1125,15,11,12,12,39,6,180,200
298,1175,1,1,5,5,21,5.11,177.5,160
284,0,1,1,2,2,18,5.8,170,155
291,1030,1,1,5,5,20,5.6,165,140
291,1138,1,1,4,4,17,5.8,170,150
291,1138,1,1,4,4,15,6,180,175
298,125,1,1,2,2,35,5.8,170,180
298,1282,1,1,6,6,20,5.9,172.5,180
298,1377,1,1,1,1,19,6,180,175
298,1377,1,1,1,1,19,5.9,172.5,175
277,78,1,1,4,4,38,5.8,170,150
298,888,1,1,2,2,30,5.1,152.5,180
298,1250,1,1,12,12,30,5.11,177.5,180
298,1250,1,1,12,12,30,5.11,177.5,150
298,1250,1,1,12,12,30,5.9,172.5,180
284,86,1,1,10,10,17,5.11,177.5,160
291,817,1,1,10,10,25,5.9,172.5,185
277,195,1,1,2,2,20,5.7,167.5,150
291,1114,0,0,10,10,19,5.9,172.5,140
291,1114,0,0,10,10,20,5.9,172.5,140
284,890,2,2,45,50,32,6,180,180
291,1114,0,0,10,10,15,5.9,172.5,120
291,1120,0,0,10,10,17,6.1,182.5,140
291,1120,0,0,10,10,17,5.8,170,120
277,497,1,1,5,5,27,5.9,172.5,170
284,930,2,2,1,1,35,5.8,170,220
278,115,0,0,24,24,24,5.7,167.5,165
285,1009,1,1,45,50,29,6.2,185,200
285,1009,1,1,45,50,31,5.8,170,135
299,50,1,1,2,2,26,5.1,152.5,180
278,1237,5,5,10,10,21,5.8,170,160
299,161,1,1,6,6,34,6.1,182.5,180
299,1349,5,5,8,8,29,5.8,170,180
278,780,3,3,5,5,40,5.5,162.5,140
299,0,1,1,5,5,64,5.8,170,190
285,1140,1,1,2,2,29,6.1,182.5,200
292,1397,1,1,5,5,25,5.7,167.5,160
292,1404,10,10,10,10,34,5.7,167.5,210
292,1404,10,10,10,10,25,5.6,165,160
292,1404,10,10,10,10,40,5.8,170,200
292,1368,2,2,10,10,34,5.1,152.5,190
278,1110,5,5,5,5,36,5.11,177.5,190
299,1038,1,1,8,8,18,5.9,172.5,150
299,1038,1,1,8,8,19,5.6,165,165
299,1038,1,1,8,8,19,5.6,165,180
299,1038,1,1,8,8,18,5.6,165,150
278,1014,1,1,12,12,31,5.8,170,180
278,1014,1,1,12,12,20,5.8,170,160
278,1014,1,1,12,12,20,5.9,172.5,160
292,1082,0,0,12,12,16,5.8,170,140
299,588,1,1,5,5,19,6.1,182.5,170
299,690,1,1,3,3,37,5.6,165,200
292,1270,5,5,6,6,26,5.9,172.5,180
299,18,1,1,2,2,21,6,180,190
292,620,1,1,140,50,38,6.2,185,240
292,1041,1,1,10,10,12,5.4,160,110
285,1273,1,1,12,12,22,5.1,152.5,220
278,1101,1,1,40,50,14,5.8,170,130
278,1100,1,1,39,39,13,5.4,160,110
278,1100,1,1,39,39,14,5.7,167.5,155
278,1100,1,1,39,39,14,5.9,172.5,160
278,1100,1,1,39,39,14,5.8,170,170
292,1148,1,1,10,10,17,6,180,200
292,1147,1,1,10,10,16,6,180,200
285,1374,1,1,10,10,25,5.9,172.5,170
278,35,1,1,2,2,25,5.1,152.5,170
278,1410,1,1,25,25,23,6,180,300
292,980,1,1,2,2,22,6.4,190,200
299,35,1,1,1,1,29,6.2,185,200
299,1304,1,1,1,1,24,5.9,172.5,160
292,171,1,1,2,2,22,5.11,177.5,170
299,95,1,1,5,5,19,5.8,170,180
299,480,1,1,15,15,43,5.6,165,190
299,1320,1,1,1,1,20,5.9,172.5,150
285,1180,1,1,4,4,61,5.1,152.5,150
285,120,1,1,15,15,18,5.8,170,140
292,1342,1,1,4,4,20,5.5,162.5,150
278,1020,0,0,5,5,30,5.9,172.5,225
285,568,1,1,10,10,38,6,180,190
292,1391,1,1,7,7,21,6.1,182.5,185
292,1391,1,1,7,7,18,5.8,170,200
292,1305,1,1,30,30,39,6,180,220
285,180,1,1,3,3,22,5.7,167.5,150
292,664,1,1,13,13,15,5.8,170,200
292,664,1,1,13,13,17,5.3,157.5,110
292,664,1,1,13,13,14,5.4,160,110
292,230,1,1,20,20,21,6.2,185,185
299,59,1,1,16,16,31,5.7,167.5,160
292,913,0,0,15,15,39,5.6,165,135
279,1176,7,7,12,12,30,6,180,180
293,1230,0,0,5,5,26,5.11,177.5,160
293,1055,1,1,2,2,27,5.7,167.5,170
279,125,2,2,20,20,28,5.6,165,145
293,1255,1,1,10,10,27,5.1,152.5,180
293,1255,1,1,10,10,21,6,180,180
286,1238,1,1,3,3,33,6,180,240
279,975,1,1,5,5,14,5.1,152.5,190
300,150,0,0,13,13,33,5.9,172.5,200
286,320,1,1,18,18,19,5.5,162.5,175
293,361,2,2,4,4,34,5.6,165,150
279,1387,5,5,5,5,25,6,180,180
293,103,1,1,7,7,41,5.11,177.5,190
300,122,2,2,4,4,27,5.7,167.5,160
286,34,1,1,8,8,19,5.3,157.5,175
300,135,1,1,1,1,30,5.1,152.5,180
279,245,1,1,10,10,27,6,180,180
279,245,1,1,10,10,25,5.5,162.5,120
279,245,1,1,10,10,31,5.5,162.5,170
286,1281,1,1,1,1,49,5.11,177.5,180
286,1281,1,1,1,1,42,5.2,155,110
286,70,1,1,1,1,21,6.1,182.5,170
293,32,2,2,2,2,20,5.8,170,160
293,340,1,1,15,15,22,5.6,165,120
293,340,1,1,15,15,25,5.9,172.5,160
293,340,1,1,15,15,20,5.5,162.5,115
279,1317,1,1,17,17,53,5.3,157.5,160
279,1245,1,1,5,5,42,5.4,160,170
300,1018,1,1,10,10,30,5.8,170,180
279,1158,1,1,20,20,31,6,180,160
286,215,1,1,2,2,44,6.3,187.5,200
286,210,1,1,35,35,40,5.5,162.5,150
286,1314,1,1,1,1,33,5.6,165,200
300,1235,1,1,3,3,15,5.5,162.5,130
329,1148,2,2,2,2,25,6,180,220
308,1370,1,1,10,10,30,6.1,182.5,150
308,1370,1,1,10,10,33,5.3,157.5,180
308,1370,1,1,10,10,29,5.6,165,150
322,12,0,0,30,30,26,6.6,195,230
315,1425,1,1,20,20,30,5.8,170,160
322,850,3,3,5,5,24,5.1,152.5,170
322,1363,1,1,2,2,29,5.6,165,120
329,1350,3,3,5,5,26,5.8,170,160
308,606,1,1,5,5,35,5.9,172.5,185
315,1320,0,0,2,2,30,5.11,177.5,145
308,710,1,1,8,8,23,5.6,165,130
308,1140,1,1,5,5,21,5.9,172.5,160
308,1059,2,2,15,15,19,5.6,165,130
308,1059,2,2,15,15,17,5.6,165,130
322,1110,1,1,2,2,16,6.2,185,230
329,1395,1,1,2,2,40,6.4,190,190
315,1334,1,1,9,9,16,5.1,152.5,140
315,1334,1,1,9,9,17,5.9,172.5,140
315,1334,1,1,9,9,19,5.9,172.5,150
329,425,0,0,3,3,34,5.9,172.5,190
315,1290,0,0,23,23,15,5.6,165,130
329,980,5,5,20,20,17,6.1,182.5,190
329,940,3,3,10,10,21,5.9,172.5,150
329,966,1,1,16,16,28,5.1,152.5,260
329,966,1,1,16,16,57,5.7,167.5,220
329,966,1,1,16,16,55,5.7,167.5,160
322,725,2,2,4,4,30,6,180,170
329,1060,1,1,12,12,50,6.1,182.5,180
322,1035,1,1,3,3,40,5.6,165,170
323,1270,1,1,15,15,16,5.1,152.5,115
323,1270,1,1,15,15,17,5.1,152.5,120
309,1228,5,5,11,11,22,6,180,170
309,1228,5,5,11,11,23,6.2,185,180
309,1228,5,5,11,11,22,6,180,150
309,1228,5,5,11,11,22,5.7,167.5,145
316,1083,0,0,10,10,45,5.11,177.5,220
309,1120,1,1,5,5,16,5.1,152.5,150
309,1120,1,1,5,5,16,5.9,172.5,145
309,1116,5,5,9,9,16,5.1,152.5,150
309,1116,5,5,9,9,15,6,180,200
309,1116,5,5,6,6,16,5.11,177.5,155
309,1116,5,5,9,9,16,5.11,177.5,155
330,860,3,3,10,10,22,5.11,177.5,165
330,860,5,5,2,2,19,6,180,170
323,1405,2,2,3,3,49,5.11,177.5,185
323,1415,2,2,3,3,22,5.4,160,120
309,573,1,1,5,5,18,5.1,152.5,140
316,780,1,1,2,2,41,6.2,185,180
316,891,1,1,8,8,29,6,180,160
309,120,1,1,10,10,49,5.1,152.5,190
309,120,1,1,10,10,31,6,180,250
323,1025,5,5,5,5,17,6,180,150
316,1093,0,0,2,2,31,6.1,182.5,200
323,686,1,1,5,5,21,5.1,152.5,150
316,815,5,5,20,20,20,5.11,177.5,160
323,980,1,1,5,5,19,5.8,170,150
330,540,2,2,5,5,18,5.8,170,170
323,270,2,2,5,5,26,6.1,182.5,200
309,770,2,2,27,27,23,5.11,177.5,190
309,1224,1,1,30,30,39,6.1,182.5,190
323,957,0,0,32,32,14,5.6,165,140
323,980,1,1,10,10,15,5.9,172.5,160
330,0,1,1,4,4,33,5.8,170,190
316,129,9,9,16,16,20,6,180,140
330,962,1,1,12,12,18,5.11,177.5,160
309,1015,1,1,5,5,33,6.1,182.5,160
309,985,1,1,20,20,54,5.8,170,170
309,927,2,2,1,1,20,6,180,150
330,534,1,1,5,5,26,6,180,160
309,1107,1,1,1,1,19,6,180,190
309,1310,15,11,1,1,21,5.8,170,160
316,1241,2,2,6,6,29,5.1,152.5,210
330,1116,1,1,14,14,22,6.2,185,200
309,922,0,0,9,9,19,5.1,152.5,150
316,925,1,1,10,10,15,5.8,170,130
309,1425,2,2,10,10,22,5.1,152.5,200
330,907,1,1,17,17,16,5.9,172.5,150
330,655,1,1,6,6,37,5.6,165,200
323,590,0,0,7,7,24,5.1,152.5,144
309,1252,1,1,17,17,15,5.11,177.5,193
323,1016,1,1,11,11,29,5.6,165,150
330,955,1,1,7,7,18,5.6,165,140
316,1380,0,0,6,6,17,5.1,152.5,200
310,226,1,1,9,9,49,5.1,152.5,217
310,1180,1,1,5,5,40,5.8,170,190
331,101,0,0,12,12,23,5.1,152.5,247
324,510,1,1,5,5,28,5.4,160,170
324,510,2,2,5,5,30,5.5,162.5,160
324,510,2,2,5,5,30,5.4,160,160
324,510,2,2,5,5,30,5.5,162.5,160
310,54,2,2,5,5,30,5.7,167.5,160
310,1249,10,10,15,15,15,5.8,170,150
324,1230,45,11,7,7,34,5.8,170,220
331,860,1,1,20,20,23,5.1,152.5,180
331,1291,1,1,9,9,22,5.4,160,150
331,55,3,3,5,5,21,5.11,177.5,190
310,310,1,1,10,10,56,6,180,215
331,980,1,1,10,10,21,5.6,165,150
331,1384,1,1,5,5,45,5.1,152.5,200
324,165,1,1,13,13,25,6.2,185,180
331,545,0,0,4,4,38,6,180,200
331,106,1,1,1,1,22,6.1,182.5,180
317,850,1,1,1,1,18,5.7,167.5,150
310,635,1,1,30,30,18,5.7,167.5,140
310,635,1,1,30,30,30,5.11,177.5,170
310,635,1,1,30,30,23,5.11,177.5,190
310,70,10,10,29,29,18,5.11,177.5,155
310,70,10,10,29,29,47,5.11,177.5,260
324,147,1,1,10,10,28,5.8,170,150
331,966,1,1,8,8,40,5.1,152.5,180
317,1380,10,10,5,5,17,5.1,152.5,120
310,100,1,1,15,15,23,5.1,152.5,200
324,1417,1,1,7,7,21,5.1,152.5,160
317,1230,1,1,1,1,18,5.7,167.5,130
317,1342,1,1,1,1,26,5.9,172.5,170
317,1342,1,1,1,1,21,5.9,172.5,180
317,1348,1,1,5,5,18,5.1,152.5,160
324,777,1,1,7,7,39,6.4,190,240
324,920,1,1,10,10,62,5.7,167.5,190
324,1040,1,1,5,5,23,5.7,167.5,185
310,1031,0,0,15,15,20,5.1,152.5,160
331,920,2,2,10,10,16,6,180,160
331,920,2,2,10,10,16,5.6,165,145
310,815,1,1,10,10,45,5.7,167.5,160
331,1374,1,1,6,6,22,5.11,177.5,140
324,1005,1,1,20,20,14,5.7,167.5,135
331,940,1,1,3,3,32,5.8,170,150
331,958,1,1,7,7,29,5.11,177.5,170
331,958,1,1,7,7,23,5.1,152.5,175
331,163,1,1,45,50,18,5.9,172.5,140
310,1194,1,1,11,11,19,6,180,150
310,958,0,0,10,10,50,5.5,162.5,150
310,958,0,0,10,10,51,5.6,165,200
310,1199,1,1,11,11,21,5.9,172.5,170
310,127,1,1,20,20,24,5.1,152.5,150
310,63,1,1,5,5,27,5.1,152.5,230
311,776,1,1,11,11,36,5.6,165,185
311,605,3,3,3,3,59,5.7,167.5,130
325,1238,0,0,20,20,16,5.5,162.5,120
311,270,3,3,2,2,20,5.11,177.5,170
311,263,3,3,2,2,30,5.1,152.5,200
311,190,1,1,7,7,23,5.9,172.5,200
311,190,1,1,7,7,23,5.1,152.5,180
311,4,1,1,10,10,51,5.1,152.5,200
325,547,1,1,10,10,37,6.1,182.5,190
318,145,1,1,10,10,34,5.11,177.5,150
318,60,1,1,15,15,27,5.9,172.5,190
325,76,1,1,10,10,21,5.6,165,185
325,1380,1,1,5,5,20,5.1,152.5,200
325,1380,1,1,5,5,19,5.5,162.5,150
325,1380,1,1,5,5,22,6,180,155
332,532,1,1,11,11,27,5.6,165,160
318,788,1,1,2,2,60,5.1,152.5,220
325,1310,1,1,2,2,20,5.6,165,150
311,635,1,1,30,30,29,5.9,172.5,180
311,645,1,1,5,5,18,5.1,152.5,165
311,645,1,1,5,5,24,6.1,182.5,155
318,1120,1,1,4,4,30,5.7,167.5,220
318,1118,1,1,1,1,24,5.6,165,160
332,178,1,1,15,15,27,5.5,162.5,140
311,819,1,1,10,10,25,6.3,187.5,250
332,907,1,1,27,27,15,5.7,167.5,140
318,1250,1,1,1,1,15,5.1,152.5,150
332,391,3,3,8,8,19,6.2,185,180
325,28,1,1,1,1,18,6,180,150
311,870,2,2,10,10,46,5.7,167.5,150
318,825,0,0,5,5,28,5.7,167.5,150
325,1159,1,1,3,3,37,6,180,160
311,718,1,1,3,3,29,6,180,240
325,762,0,0,12,12,21,5.7,167.5,150
332,1114,1,1,6,6,15,5.1,152.5,180
325,106,1,1,4,4,20,5.4,160,140
325,161,1,1,3,3,17,5.9,172.5,150
325,5,1,1,6,6,24,5.5,162.5,150
332,178,1,1,26,26,22,5.5,162.5,155
332,178,1,1,26,26,27,5.5,162.5,180
325,83,0,0,8,8,23,6.2,185,260
325,83,0,0,8,8,22,5.6,165,190
318,1268,1,1,14,14,20,5.8,170,175
325,120,10,10,28,28,14,5.4,160,120
325,120,10,10,28,28,15,6.1,182.5,180
318,916,1,1,30,30,35,5.6,165,150
311,845,2,2,10,10,35,5.7,167.5,160
325,507,0,0,30,30,30,5.8,170,140
305,190,1,1,13,13,17,5.11,177.5,145
319,68,1,1,7,7,25,5.5,162.5,110
326,1091,2,2,4,4,14,5.6,165,150
312,777,15,11,30,30,41,5.8,170,180
326,1123,3,3,15,15,15,5.7,167.5,125
326,1123,3,3,15,15,15,5.8,170,130
326,1123,3,3,15,15,14,5.6,165,135
326,1123,3,3,15,15,14,6,180,150
326,1123,3,3,15,15,14,5.8,170,140
312,815,1,1,5,5,35,5.11,177.5,180
312,895,1,1,10,10,51,6,180,170
319,1110,5,5,2,2,26,5.8,170,160
326,1013,2,2,15,15,36,5.8,170,180
305,3,1,1,5,5,18,5.6,165,160
319,1175,1,1,10,10,17,5.9,172.5,145
319,1175,1,1,10,10,18,6.1,182.5,145
305,58,1,1,5,5,24,5.9,172.5,165
305,206,1,1,15,15,24,5.7,167.5,165
333,1205,1,1,4,4,13,5.4,160,130
312,122,4,4,4,4,24,5.11,177.5,155
326,10,1,1,2,2,26,5.8,170,200
326,1085,5,5,10,10,33,6.2,185,140
312,855,1,1,4,4,20,5.9,172.5,145
312,856,1,1,2,2,14,5.9,172.5,130
312,855,1,1,4,4,17,5.8,170,160
312,856,1,1,2,2,14,5.8,170,140
312,865,1,1,1,1,34,5.7,167.5,175
326,158,2,2,13,13,28,6,180,180
326,1315,1,1,15,15,25,6,180,200
333,105,0,0,1,1,21,5.1,152.5,175
326,1140,1,1,3,3,18,6.1,182.5,150
333,1031,1,1,2,2,35,5.8,170,160
333,750,5,5,8,8,57,5.1,152.5,190
326,80,5,5,5,5,21,5.9,172.5,140
326,95,10,10,4,4,18,5.1,152.5,220
326,1219,6,6,3,3,28,6.2,185,280
326,43,1,1,2,2,20,5.7,167.5,150
305,958,1,1,7,7,29,5.7,167.5,170
312,1270,0,0,10,10,56,5.6,165,140
333,147,1,1,3,3,55,6,180,180
326,619,3,3,30,30,35,6.1,182.5,170
326,619,3,3,30,30,39,5.4,160,150
305,1280,0,0,54,50,34,6.1,182.5,190
305,60,1,1,6,6,27,5.8,170,280
319,930,0,0,30,30,31,5.8,170,250
333,1377,0,0,10,10,16,5.4,160,130
333,1377,0,0,10,10,19,5.5,162.5,120
333,1377,0,0,10,10,17,5.5,162.5,120
305,1375,1,1,3,3,15,5.6,165,150
305,1378,1,1,1,1,15,5.5,162.5,135
319,1078,0,0,10,10,26,5.9,172.5,150
326,790,0,0,5,5,34,5.9,172.5,175
326,850,1,1,3,3,17,5.8,170,130
326,1428,1,1,1,1,18,5.1,152.5,150
326,1147,1,1,6,6,30,6,180,195
333,1328,1,1,90,50,38,5.6,165,140
312,1115,2,2,10,10,31,5.7,167.5,180
312,1324,1,1,3,3,30,5.9,172.5,200
333,1036,1,1,3,3,30,5.6,165,150
305,746,5,5,15,15,19,6.1,182.5,190
312,1235,2,2,5,5,25,5.11,177.5,185
312,716,1,1,20,20,17,6.2,185,140
305,1035,0,0,80,50,25,5.6,165,150
312,1350,1,1,5,5,16,5.8,170,150
312,1355,1,1,5,5,15,5.9,172.5,155
312,1355,1,1,5,5,16,5.8,170,150
312,1355,1,1,5,5,16,5.9,172.5,150
